category,date,sales
Cafe Beverages,2021-01-26 14:00:00,13594.02
Cafe Beverages,2021-01-26 15:00:00,13527.61
Cafe Beverages,2021-01-26 16:00:00,18071.31
Cafe Beverages,2021-01-26 17:00:00,22400.69
Cafe Beverages,2021-01-26 18:00:00,16657.52
Cafe Beverages,2021-01-26 19:00:00,14732.75
Cafe Beverages,2021-01-26 20:00:00,9903.5
Cafe Beverages,2021-01-26 21:00:00,5717.48
Cafe Beverages,2021-01-26 22:00:00,3557.2
Cafe Beverages,2021-01-26 23:00:00,963.83
Cafe Beverages,2021-01-27 1:00:00,246.03
Cafe Beverages,2021-01-27 4:00:00,119
Cafe Beverages,2021-01-27 6:00:00,119
Cafe Beverages,2021-01-27 8:00:00,1761.75
Cafe Beverages,2021-01-27 9:00:00,1081.27
Cafe Beverages,2021-01-27 10:00:00,3122.18
Cafe Beverages,2021-01-27 11:00:00,6106.6
Cafe Beverages,2021-01-27 12:00:00,6298.4
Cafe Beverages,2021-01-27 13:00:00,8377.59
Cafe Beverages,2021-01-27 14:00:00,9756.11
Cafe Beverages,2021-01-27 15:00:00,10654.03
Cafe Beverages,2021-01-27 16:00:00,11887.68
Cafe Beverages,2021-01-27 17:00:00,11723.37
Cafe Beverages,2021-01-27 18:00:00,10661.4
Cafe Beverages,2021-01-27 19:00:00,10547.39
Cafe Beverages,2021-01-27 20:00:00,5427.83
Cafe Beverages,2021-01-27 21:00:00,3847.11
Cafe Beverages,2021-01-27 22:00:00,3904.66
Cafe Beverages,2021-01-27 23:00:00,671.87
Cafe Beverages,2021-01-28 0:00:00,616.84
Cafe Beverages,2021-01-28 1:00:00,416.98
Cafe Beverages,2021-01-28 2:00:00,180.43
Cafe Beverages,2021-01-28 3:00:00,357
Cafe Beverages,2021-01-28 5:00:00,357
Cafe Beverages,2021-01-28 6:00:00,119
Cafe Beverages,2021-01-28 7:00:00,107.1
Cafe Beverages,2021-01-28 8:00:00,611.63
Cafe Beverages,2021-01-28 9:00:00,1171.46
Cafe Beverages,2021-01-28 10:00:00,2977.94
Cafe Beverages,2021-01-28 11:00:00,5737.86
Cafe Beverages,2021-01-28 12:00:00,7185.07
Cafe Beverages,2021-01-28 13:00:00,9367.85
Cafe Beverages,2021-01-28 14:00:00,10106.5
Cafe Beverages,2021-01-28 15:00:00,7801.25
Cafe Beverages,2021-01-28 16:00:00,11733.28
Cafe Beverages,2021-01-28 17:00:00,14639.73
Cafe Beverages,2021-01-28 18:00:00,10919.66
Cafe Beverages,2021-01-28 19:00:00,13366.08
Cafe Beverages,2021-01-28 20:00:00,7149.01
Cafe Beverages,2021-01-28 21:00:00,3713.65
Cafe Beverages,2021-01-28 22:00:00,1478.01
Cafe Beverages,2021-01-28 23:00:00,1003.83
Cafe Beverages,2021-01-29 0:00:00,509.47
Cafe Beverages,2021-01-29 1:00:00,213.28
Cafe Beverages,2021-01-29 2:00:00,238
Cafe Beverages,2021-01-29 3:00:00,469.33
Cafe Beverages,2021-01-29 4:00:00,119
Cafe Beverages,2021-01-29 5:00:00,952
Cafe Beverages,2021-01-29 6:00:00,467.57
Cafe Beverages,2021-01-29 7:00:00,476
Cafe Beverages,2021-01-29 8:00:00,1293.11
Cafe Beverages,2021-01-29 9:00:00,1724.21
Cafe Beverages,2021-01-29 10:00:00,3662.78
Cafe Beverages,2021-01-29 11:00:00,5810.22
Cafe Beverages,2021-01-29 12:00:00,8417.54
Cafe Beverages,2021-01-29 13:00:00,8176.96
Cafe Beverages,2021-01-29 14:00:00,11344.03
Cafe Beverages,2021-01-29 15:00:00,11750.38
Cafe Beverages,2021-01-29 16:00:00,10193.42
Cafe Beverages,2021-01-29 17:00:00,13040.65
Cafe Beverages,2021-01-29 18:00:00,10543.98
Cafe Beverages,2021-01-29 19:00:00,10182.5
Cafe Beverages,2021-01-29 20:00:00,5968.27
Cafe Beverages,2021-01-29 21:00:00,6061.64
Cafe Beverages,2021-01-29 22:00:00,3739.21
Cafe Beverages,2021-01-29 23:00:00,421
Cafe Beverages,2021-01-30 0:00:00,595
Cafe Beverages,2021-01-30 1:00:00,295.31
Cafe Beverages,2021-01-30 2:00:00,223.11
Cafe Beverages,2021-01-30 3:00:00,356.54
Cafe Beverages,2021-01-30 4:00:00,238
Cafe Beverages,2021-01-30 5:00:00,119
Cafe Beverages,2021-01-30 6:00:00,221.09
Cafe Beverages,2021-01-30 7:00:00,543.35
Cafe Beverages,2021-01-30 8:00:00,1094.19
Cafe Beverages,2021-01-30 9:00:00,2790.13
Cafe Beverages,2021-01-30 10:00:00,4351.78
Cafe Beverages,2021-01-30 11:00:00,7343.42
Cafe Beverages,2021-01-30 12:00:00,10678.93
Cafe Beverages,2021-01-30 13:00:00,13434.86
Cafe Beverages,2021-01-30 14:00:00,13787.37
Cafe Beverages,2021-01-30 15:00:00,13448.05
Cafe Beverages,2021-01-30 16:00:00,15543.05
Cafe Beverages,2021-01-30 17:00:00,20940.61
Cafe Beverages,2021-01-30 18:00:00,16611.5
Cafe Beverages,2021-01-30 19:00:00,12327.18
Cafe Beverages,2021-01-30 20:00:00,11553.15
Cafe Beverages,2021-01-30 21:00:00,5652.61
Cafe Beverages,2021-01-30 22:00:00,1904.02
Cafe Beverages,2021-01-30 23:00:00,1002.54
Cafe Beverages,2021-01-31 0:00:00,86.15
Cafe Beverages,2021-01-31 4:00:00,119
Cafe Beverages,2021-01-31 6:00:00,238
Cafe Beverages,2021-01-31 7:00:00,1027.61
Cafe Beverages,2021-01-31 8:00:00,877.59
Cafe Beverages,2021-01-31 9:00:00,1914.32
Cafe Beverages,2021-01-31 10:00:00,4346.89
Cafe Beverages,2021-01-31 11:00:00,6313.46
Cafe Beverages,2021-01-31 12:00:00,9171.47
Cafe Beverages,2021-01-31 13:00:00,10070.64
Cafe Beverages,2021-01-31 14:00:00,14190.96
Cafe Beverages,2021-01-31 15:00:00,13745.54
Cafe Beverages,2021-01-31 16:00:00,16282.37
Cafe Beverages,2021-01-31 17:00:00,20927.5
Cafe Beverages,2021-01-31 18:00:00,17915.03
Cafe Beverages,2021-01-31 19:00:00,12609.91
Cafe Beverages,2021-01-31 20:00:00,9031.22
Cafe Beverages,2021-01-31 21:00:00,6064.24
Cafe Beverages,2021-01-31 22:00:00,2205.44
Cafe Beverages,2021-01-31 23:00:00,1070.45
Cafe Beverages,2021-02-01 0:00:00,218
Cafe Beverages,2021-02-01 1:00:00,78.16
Cafe Beverages,2021-02-01 5:00:00,107.1
Cafe Beverages,2021-02-01 6:00:00,357
Cafe Beverages,2021-02-01 7:00:00,463.67
Cafe Beverages,2021-02-01 8:00:00,486.12
Cafe Beverages,2021-02-01 9:00:00,2162.52
Cafe Beverages,2021-02-01 10:00:00,2966.16
Cafe Beverages,2021-02-01 11:00:00,6852.26
Cafe Beverages,2021-02-01 12:00:00,6885.08
Cafe Beverages,2021-02-01 13:00:00,9468.93
Cafe Beverages,2021-02-01 14:00:00,10318.49
Cafe Beverages,2021-02-01 15:00:00,10429.67
Cafe Beverages,2021-02-01 16:00:00,11235.6
Cafe Beverages,2021-02-01 17:00:00,7864.01
Cafe Beverages,2021-02-01 18:00:00,10941.82
Cafe Beverages,2021-02-01 19:00:00,7711.3
Cafe Beverages,2021-02-01 20:00:00,6132.01
Cafe Beverages,2021-02-01 21:00:00,3106.2
Cafe Beverages,2021-02-01 22:00:00,1879.3
Cafe Beverages,2021-02-01 23:00:00,966.57
Cafe Beverages,2021-02-02 0:00:00,725.56
Cafe Beverages,2021-02-02 1:00:00,102.09
Cafe Beverages,2021-02-02 2:00:00,112.33
Cafe Beverages,2021-02-02 3:00:00,311.57
Cafe Beverages,2021-02-02 4:00:00,238
Cafe Beverages,2021-02-02 5:00:00,595
Cafe Beverages,2021-02-02 7:00:00,226.66
Cafe Beverages,2021-02-02 8:00:00,1807.11
Cafe Beverages,2021-02-02 9:00:00,3062.56
Cafe Beverages,2021-02-02 10:00:00,2076.58
Cafe Beverages,2021-02-02 11:00:00,3312.07
Cafe Beverages,2021-02-02 12:00:00,4878.5
Cafe Beverages,2021-02-02 13:00:00,10029.31
Cafe Beverages,2021-02-02 14:00:00,7841.63
Cafe Beverages,2021-02-02 15:00:00,7870.01
Cafe Beverages,2021-02-02 16:00:00,10937.24
Cafe Beverages,2021-02-02 17:00:00,11281.06
Cafe Beverages,2021-02-02 18:00:00,7392.2
Cafe Beverages,2021-02-02 19:00:00,7938.85
Cafe Beverages,2021-02-02 20:00:00,6198.61
Cafe Beverages,2021-02-02 21:00:00,4455.6
Cafe Beverages,2021-02-02 22:00:00,2414.29
Cafe Beverages,2021-02-02 23:00:00,535
Cafe Beverages,2021-02-03 0:00:00,194.49
Cafe Beverages,2021-02-03 1:00:00,329.48
Cafe Beverages,2021-02-03 2:00:00,476
Cafe Beverages,2021-02-03 3:00:00,238
Cafe Beverages,2021-02-03 4:00:00,221
Cafe Beverages,2021-02-03 5:00:00,119
Cafe Beverages,2021-02-03 6:00:00,238
Cafe Beverages,2021-02-03 7:00:00,1174.69
Cafe Beverages,2021-02-03 8:00:00,426.29
Cafe Beverages,2021-02-03 9:00:00,1750.71
Cafe Beverages,2021-02-03 10:00:00,2983.99
Cafe Beverages,2021-02-03 11:00:00,4791.38
Cafe Beverages,2021-02-03 12:00:00,8774.36
Cafe Beverages,2021-02-03 13:00:00,9734.95
Cafe Beverages,2021-02-03 14:00:00,7702
Cafe Beverages,2021-02-03 15:00:00,9451.2
Cafe Beverages,2021-02-03 16:00:00,9115.13
Cafe Beverages,2021-02-03 17:00:00,11660.79
Cafe Beverages,2021-02-03 18:00:00,8132.27
Cafe Beverages,2021-02-03 19:00:00,8631.41
Cafe Beverages,2021-02-03 20:00:00,5016.2
Cafe Beverages,2021-02-03 21:00:00,4979.86
Cafe Beverages,2021-02-03 22:00:00,2119.55
Cafe Beverages,2021-02-03 23:00:00,866.02
Cafe Beverages,2021-02-04 0:00:00,306.5
Cafe Beverages,2021-02-04 1:00:00,87.66
Cafe Beverages,2021-02-04 2:00:00,345.54
Cafe Beverages,2021-02-04 4:00:00,1190
Cafe Beverages,2021-02-04 6:00:00,357
Cafe Beverages,2021-02-04 7:00:00,952
Cafe Beverages,2021-02-04 8:00:00,1692.71
Cafe Beverages,2021-02-04 9:00:00,1577.58
Cafe Beverages,2021-02-04 10:00:00,4095.81
Cafe Beverages,2021-02-04 11:00:00,5413.37
Cafe Beverages,2021-02-04 12:00:00,7113.05
Cafe Beverages,2021-02-04 13:00:00,8528.65
Cafe Beverages,2021-02-04 14:00:00,10365.48
Cafe Beverages,2021-02-04 15:00:00,11616.89
Cafe Beverages,2021-02-04 16:00:00,9545.63
Cafe Beverages,2021-02-04 17:00:00,10317.52
Cafe Beverages,2021-02-04 18:00:00,12338.64
Cafe Beverages,2021-02-04 19:00:00,10318.52
Cafe Beverages,2021-02-04 20:00:00,8533.29
Cafe Beverages,2021-02-04 21:00:00,3712.51
Cafe Beverages,2021-02-04 22:00:00,1602.9
Cafe Beverages,2021-02-04 23:00:00,401.42
Cafe Beverages,2021-02-05 0:00:00,297
Cafe Beverages,2021-02-05 1:00:00,572.08
Cafe Beverages,2021-02-05 2:00:00,107.54
Cafe Beverages,2021-02-05 4:00:00,231.33
Cafe Beverages,2021-02-05 5:00:00,238
Cafe Beverages,2021-02-05 6:00:00,714
Cafe Beverages,2021-02-05 7:00:00,472.36
Cafe Beverages,2021-02-05 8:00:00,968.37
Cafe Beverages,2021-02-05 9:00:00,1770.21
Cafe Beverages,2021-02-05 10:00:00,2756.07
Cafe Beverages,2021-02-05 11:00:00,3940.11
Cafe Beverages,2021-02-05 12:00:00,6258.92
Cafe Beverages,2021-02-05 13:00:00,6049.32
Cafe Beverages,2021-02-05 14:00:00,8308.72
Cafe Beverages,2021-02-05 15:00:00,9870.91
Cafe Beverages,2021-02-05 16:00:00,9411.75
Cafe Beverages,2021-02-05 17:00:00,12065.26
Cafe Beverages,2021-02-05 18:00:00,10460.1
Cafe Beverages,2021-02-05 19:00:00,7741.81
Cafe Beverages,2021-02-05 20:00:00,5755.05
Cafe Beverages,2021-02-05 21:00:00,3862.51
Cafe Beverages,2021-02-05 22:00:00,1525.04
Cafe Beverages,2021-02-05 23:00:00,605.3
Cafe Beverages,2021-02-06 0:00:00,310.98
Cafe Beverages,2021-02-06 1:00:00,161.01
Cafe Beverages,2021-02-06 5:00:00,357
Cafe Beverages,2021-02-06 6:00:00,119
Cafe Beverages,2021-02-06 7:00:00,802.18
Cafe Beverages,2021-02-06 8:00:00,2010.81
Cafe Beverages,2021-02-06 9:00:00,2854.8
Cafe Beverages,2021-02-06 10:00:00,4095.4
Cafe Beverages,2021-02-06 11:00:00,5131.56
Cafe Beverages,2021-02-06 12:00:00,6957.98
Cafe Beverages,2021-02-06 13:00:00,9695.03
Cafe Beverages,2021-02-06 14:00:00,10488.96
Cafe Beverages,2021-02-06 15:00:00,10942.69
Cafe Beverages,2021-02-06 16:00:00,12484.57
Cafe Beverages,2021-02-06 17:00:00,15937.5
Cafe Beverages,2021-02-06 18:00:00,14206.95
Cafe Beverages,2021-02-06 19:00:00,12265.39
Cafe Beverages,2021-02-06 20:00:00,7373.14
Cafe Beverages,2021-02-06 21:00:00,5710.13
Cafe Beverages,2021-02-06 22:00:00,1938.63
Cafe Beverages,2021-02-06 23:00:00,738.57
Cafe Beverages,2021-02-07 0:00:00,75.24
Cafe Beverages,2021-02-07 1:00:00,400.7
Cafe Beverages,2021-02-07 4:00:00,238
Cafe Beverages,2021-02-07 5:00:00,237.54
Cafe Beverages,2021-02-07 7:00:00,476
Cafe Beverages,2021-02-07 8:00:00,1299.4
Cafe Beverages,2021-02-07 9:00:00,1476.85
Cafe Beverages,2021-02-07 10:00:00,4575.18
Cafe Beverages,2021-02-07 11:00:00,8225.77
Cafe Beverages,2021-02-07 12:00:00,8685.05
Cafe Beverages,2021-02-07 13:00:00,9981.14
Cafe Beverages,2021-02-07 14:00:00,11151.19
Cafe Beverages,2021-02-07 15:00:00,12116.92
Cafe Beverages,2021-02-07 16:00:00,13665.53
Cafe Beverages,2021-02-07 17:00:00,16659.56
Cafe Beverages,2021-02-07 18:00:00,16531.99
Cafe Beverages,2021-02-07 19:00:00,11819.44
Cafe Beverages,2021-02-07 20:00:00,8746.87
Cafe Beverages,2021-02-07 21:00:00,8391.38
Cafe Beverages,2021-02-07 22:00:00,1995.23
Cafe Beverages,2021-02-07 23:00:00,0
Cafe Beverages,2021-02-08 0:00:00,427.72
Cafe Beverages,2021-02-08 1:00:00,581.71
Cafe Beverages,2021-02-08 2:00:00,119
Cafe Beverages,2021-02-08 3:00:00,119
Cafe Beverages,2021-02-08 4:00:00,238
Cafe Beverages,2021-02-08 5:00:00,357
Cafe Beverages,2021-02-08 6:00:00,119
Cafe Beverages,2021-02-08 7:00:00,357
Cafe Beverages,2021-02-08 8:00:00,751.14
Cafe Beverages,2021-02-08 9:00:00,939.27
Cafe Beverages,2021-02-08 10:00:00,2878.3
Cafe Beverages,2021-02-08 11:00:00,6033.98
Cafe Beverages,2021-02-08 12:00:00,4910.55
Cafe Beverages,2021-02-08 13:00:00,7256.41
Cafe Beverages,2021-02-08 14:00:00,6734.62
Cafe Beverages,2021-02-08 15:00:00,6413.75
Cafe Beverages,2021-02-08 16:00:00,8575.46
Cafe Beverages,2021-02-08 17:00:00,9232.47
Cafe Beverages,2021-02-08 18:00:00,9325.6
Cafe Beverages,2021-02-08 19:00:00,8089.45
Cafe Beverages,2021-02-08 20:00:00,6789.25
Cafe Beverages,2021-02-08 21:00:00,3688.84
Cafe Beverages,2021-02-08 22:00:00,1162.21
Cafe Beverages,2021-02-08 23:00:00,476.7
Cafe Beverages,2021-02-09 0:00:00,99
Cafe Beverages,2021-02-09 1:00:00,739.27
Cafe Beverages,2021-02-09 2:00:00,456
Cafe Beverages,2021-02-09 3:00:00,119
Cafe Beverages,2021-02-09 5:00:00,236.95
Cafe Beverages,2021-02-09 6:00:00,415.96
Cafe Beverages,2021-02-09 7:00:00,459
Cafe Beverages,2021-02-09 8:00:00,1155.27
Cafe Beverages,2021-02-09 9:00:00,1109.58
Cafe Beverages,2021-02-09 10:00:00,2598.84
Cafe Beverages,2021-02-09 11:00:00,4684.17
Cafe Beverages,2021-02-09 12:00:00,5200
Cafe Beverages,2021-02-09 13:00:00,5731.7
Cafe Beverages,2021-02-09 14:00:00,4574.73
Cafe Beverages,2021-02-09 15:00:00,8286.96
Cafe Beverages,2021-02-09 16:00:00,8624.42
Cafe Beverages,2021-02-09 17:00:00,10005.37
Cafe Beverages,2021-02-09 18:00:00,8605.48
Cafe Beverages,2021-02-09 19:00:00,7484.07
Cafe Beverages,2021-02-09 20:00:00,4982.59
Cafe Beverages,2021-02-09 21:00:00,3379.48
Cafe Beverages,2021-02-09 22:00:00,1829.78
Cafe Beverages,2021-02-09 23:00:00,946.39
Cafe Beverages,2021-02-10 0:00:00,320.88
Cafe Beverages,2021-02-10 1:00:00,1054.7
Cafe Beverages,2021-02-10 2:00:00,203.02
Cafe Beverages,2021-02-10 3:00:00,355.82
Cafe Beverages,2021-02-10 4:00:00,119
Cafe Beverages,2021-02-10 5:00:00,588.33
Cafe Beverages,2021-02-10 6:00:00,119
Cafe Beverages,2021-02-10 7:00:00,119
Cafe Beverages,2021-02-10 8:00:00,1974.06
Cafe Beverages,2021-02-10 9:00:00,2791.13
Cafe Beverages,2021-02-10 10:00:00,3317.07
Cafe Beverages,2021-02-10 11:00:00,3852
Cafe Beverages,2021-02-10 12:00:00,4569.2
Cafe Beverages,2021-02-10 13:00:00,7294.84
Cafe Beverages,2021-02-10 14:00:00,4565.34
Cafe Beverages,2021-02-10 15:00:00,7367.12
Cafe Beverages,2021-02-10 16:00:00,7943.64
Cafe Beverages,2021-02-10 17:00:00,10459.55
Cafe Beverages,2021-02-10 18:00:00,9242.09
Cafe Beverages,2021-02-10 19:00:00,9045.88
Cafe Beverages,2021-02-10 20:00:00,5021.3
Cafe Beverages,2021-02-10 21:00:00,4035.95
Cafe Beverages,2021-02-10 22:00:00,2339.63
Cafe Beverages,2021-02-11 0:00:00,790.41
Cafe Beverages,2021-02-11 1:00:00,714
Cafe Beverages,2021-02-11 2:00:00,476
Cafe Beverages,2021-02-11 3:00:00,357
Cafe Beverages,2021-02-11 5:00:00,357
Cafe Beverages,2021-02-11 7:00:00,831.78
Cafe Beverages,2021-02-11 8:00:00,2146.97
Cafe Beverages,2021-02-11 9:00:00,2154.25
Cafe Beverages,2021-02-11 10:00:00,3710.45
Cafe Beverages,2021-02-11 11:00:00,4575.79
Cafe Beverages,2021-02-11 12:00:00,4707.5
Cafe Beverages,2021-02-11 13:00:00,6913.4
Cafe Beverages,2021-02-11 14:00:00,6835.16
Cafe Beverages,2021-02-11 15:00:00,6368.72
Cafe Beverages,2021-02-11 16:00:00,8350.32
Cafe Beverages,2021-02-11 17:00:00,7945.68
Cafe Beverages,2021-02-11 18:00:00,7487.45
Cafe Beverages,2021-02-11 19:00:00,7678.53
Cafe Beverages,2021-02-11 20:00:00,5608.28
Cafe Beverages,2021-02-11 21:00:00,3751.8
Cafe Beverages,2021-02-11 22:00:00,1269.38
Cafe Beverages,2021-02-11 23:00:00,385.72
Cafe Beverages,2021-02-12 0:00:00,219.48
Cafe Beverages,2021-02-12 1:00:00,799.16
Cafe Beverages,2021-02-12 2:00:00,1050.25
Cafe Beverages,2021-02-12 3:00:00,476
Cafe Beverages,2021-02-12 4:00:00,119
Cafe Beverages,2021-02-12 5:00:00,114.33
Cafe Beverages,2021-02-12 6:00:00,1032.31
Cafe Beverages,2021-02-12 7:00:00,1016.83
Cafe Beverages,2021-02-12 8:00:00,3128.07
Cafe Beverages,2021-02-12 9:00:00,2310.85
Cafe Beverages,2021-02-12 10:00:00,3555.4
Cafe Beverages,2021-02-12 11:00:00,7306.3
Cafe Beverages,2021-02-12 12:00:00,6994.14
Cafe Beverages,2021-02-12 13:00:00,6163.55
Cafe Beverages,2021-02-12 14:00:00,7186.78
Cafe Beverages,2021-02-12 15:00:00,6795.69
Cafe Beverages,2021-02-12 16:00:00,7547.96
Cafe Beverages,2021-02-12 17:00:00,9950.31
Cafe Beverages,2021-02-12 18:00:00,9196.66
Cafe Beverages,2021-02-12 19:00:00,8912.93
Cafe Beverages,2021-02-12 20:00:00,5782.45
Cafe Beverages,2021-02-12 21:00:00,4640.32
Cafe Beverages,2021-02-12 22:00:00,3712.92
Cafe Beverages,2021-02-12 23:00:00,1153.66
Cafe Beverages,2021-02-13 0:00:00,1032.04
Cafe Beverages,2021-02-13 1:00:00,414.3
Cafe Beverages,2021-02-13 2:00:00,734.73
Cafe Beverages,2021-02-13 3:00:00,229.11
Cafe Beverages,2021-02-13 4:00:00,112.33
Cafe Beverages,2021-02-13 5:00:00,112.33
Cafe Beverages,2021-02-13 7:00:00,578.23
Cafe Beverages,2021-02-13 8:00:00,1096.92
Cafe Beverages,2021-02-13 9:00:00,2792.19
Cafe Beverages,2021-02-13 10:00:00,4056.59
Cafe Beverages,2021-02-13 11:00:00,9242.46
Cafe Beverages,2021-02-13 12:00:00,7087.73
Cafe Beverages,2021-02-13 13:00:00,8983.3
Cafe Beverages,2021-02-13 14:00:00,9134.12
Cafe Beverages,2021-02-13 15:00:00,12456.21
Cafe Beverages,2021-02-13 16:00:00,16099.86
Cafe Beverages,2021-02-13 17:00:00,13394.6
Cafe Beverages,2021-02-13 18:00:00,14150.82
Cafe Beverages,2021-02-13 19:00:00,9308.07
Cafe Beverages,2021-02-13 20:00:00,7434.32
Cafe Beverages,2021-02-13 21:00:00,5475.78
Cafe Beverages,2021-02-13 22:00:00,1330.05
Cafe Beverages,2021-02-13 23:00:00,1169.87
Cafe Beverages,2021-02-14 0:00:00,119
Cafe Beverages,2021-02-14 2:00:00,99
Cafe Beverages,2021-02-14 4:00:00,238
Cafe Beverages,2021-02-14 5:00:00,462.66
Cafe Beverages,2021-02-14 7:00:00,702.59
Cafe Beverages,2021-02-14 8:00:00,706.85
Cafe Beverages,2021-02-14 9:00:00,2368.85
Cafe Beverages,2021-02-14 10:00:00,3588.61
Cafe Beverages,2021-02-14 11:00:00,6853.57
Cafe Beverages,2021-02-14 12:00:00,7863.45
Cafe Beverages,2021-02-14 13:00:00,9143.61
Cafe Beverages,2021-02-14 14:00:00,9237.9
Cafe Beverages,2021-02-14 15:00:00,9174.39
Cafe Beverages,2021-02-14 16:00:00,13580.12
Cafe Beverages,2021-02-14 17:00:00,14312.19
Cafe Beverages,2021-02-14 18:00:00,13000.88
Cafe Beverages,2021-02-14 19:00:00,10844.09
Cafe Beverages,2021-02-14 20:00:00,6387.56
Cafe Beverages,2021-02-14 21:00:00,4998.95
Cafe Beverages,2021-02-14 22:00:00,2081.4
Cafe Beverages,2021-02-14 23:00:00,1839.17
Cafe Beverages,2021-02-15 1:00:00,282.39
Cafe Beverages,2021-02-15 2:00:00,828.33
Cafe Beverages,2021-02-15 3:00:00,119
Cafe Beverages,2021-02-15 4:00:00,119
Cafe Beverages,2021-02-15 5:00:00,119
Cafe Beverages,2021-02-15 6:00:00,476
Cafe Beverages,2021-02-15 7:00:00,697.83
Cafe Beverages,2021-02-15 8:00:00,1475.56
Cafe Beverages,2021-02-15 9:00:00,1326.88
Cafe Beverages,2021-02-15 10:00:00,3610.04
Cafe Beverages,2021-02-15 11:00:00,5326.45
Cafe Beverages,2021-02-15 12:00:00,6688.76
Cafe Beverages,2021-02-15 13:00:00,3254.81
Cafe Beverages,2021-02-15 14:00:00,3785.41
Cafe Beverages,2021-02-15 15:00:00,6450.86
Cafe Beverages,2021-02-15 16:00:00,9023.82
Cafe Beverages,2021-02-15 17:00:00,8269.89
Cafe Beverages,2021-02-15 18:00:00,8420.23
Cafe Beverages,2021-02-15 19:00:00,4696.63
Cafe Beverages,2021-02-15 20:00:00,5616.9
Cafe Beverages,2021-02-15 21:00:00,3702.19
Cafe Beverages,2021-02-15 22:00:00,1956.95
Cafe Beverages,2021-02-15 23:00:00,590
Cafe Beverages,2021-02-16 0:00:00,539.1
Cafe Beverages,2021-02-16 1:00:00,1040.09
Cafe Beverages,2021-02-16 2:00:00,2499
Cafe Beverages,2021-02-16 3:00:00,238
Cafe Beverages,2021-02-16 7:00:00,604.55
Cafe Beverages,2021-02-16 8:00:00,1534.98
Cafe Beverages,2021-02-16 9:00:00,1212.14
Cafe Beverages,2021-02-16 10:00:00,2486.08
Cafe Beverages,2021-02-16 11:00:00,6483.68
Cafe Beverages,2021-02-16 12:00:00,6017.13
Cafe Beverages,2021-02-16 13:00:00,6728.89
Cafe Beverages,2021-02-16 14:00:00,5199.23
Cafe Beverages,2021-02-16 15:00:00,5130.55
Cafe Beverages,2021-02-16 16:00:00,5523.12
Cafe Beverages,2021-02-16 17:00:00,9003.06
Cafe Beverages,2021-02-16 18:00:00,8875
Cafe Beverages,2021-02-16 19:00:00,8042.04
Cafe Beverages,2021-02-16 20:00:00,3273.27
Cafe Beverages,2021-02-16 21:00:00,3223.27
Cafe Beverages,2021-02-16 22:00:00,978.56
Cafe Beverages,2021-02-16 23:00:00,703.68
Cafe Beverages,2021-02-17 0:00:00,157.55
Cafe Beverages,2021-02-17 1:00:00,184.14
Cafe Beverages,2021-02-17 5:00:00,119
Cafe Beverages,2021-02-17 6:00:00,357
Cafe Beverages,2021-02-17 7:00:00,357
Cafe Beverages,2021-02-17 8:00:00,208.23
Cafe Beverages,2021-02-17 9:00:00,1594.57
Cafe Beverages,2021-02-17 10:00:00,1164.09
Cafe Beverages,2021-02-17 11:00:00,5353.52
Cafe Beverages,2021-02-17 12:00:00,4699.62
Cafe Beverages,2021-02-17 13:00:00,6045.25
Cafe Beverages,2021-02-17 14:00:00,5668.6
Cafe Beverages,2021-02-17 15:00:00,5382.97
Cafe Beverages,2021-02-17 16:00:00,7439.46
Cafe Beverages,2021-02-17 17:00:00,8829.89
Cafe Beverages,2021-02-17 18:00:00,6463.32
Cafe Beverages,2021-02-17 19:00:00,8401.73
Cafe Beverages,2021-02-17 20:00:00,6760.9
Cafe Beverages,2021-02-17 21:00:00,3949.92
Cafe Beverages,2021-02-17 22:00:00,1126.14
Cafe Beverages,2021-02-17 23:00:00,298.39
Cafe Beverages,2021-02-18 0:00:00,93.35
Cafe Beverages,2021-02-18 1:00:00,218
Cafe Beverages,2021-02-18 2:00:00,238
Cafe Beverages,2021-02-18 3:00:00,238
Cafe Beverages,2021-02-18 4:00:00,476
Cafe Beverages,2021-02-18 6:00:00,515
Cafe Beverages,2021-02-18 7:00:00,683.72
Cafe Beverages,2021-02-18 8:00:00,1494.15
Cafe Beverages,2021-02-18 9:00:00,2685.35
Cafe Beverages,2021-02-18 10:00:00,2712.7
Cafe Beverages,2021-02-18 11:00:00,6100.34
Cafe Beverages,2021-02-18 12:00:00,5111.71
Cafe Beverages,2021-02-18 13:00:00,6574.06
Cafe Beverages,2021-02-18 14:00:00,5682.83
Cafe Beverages,2021-02-18 15:00:00,6650.23
Cafe Beverages,2021-02-18 16:00:00,8643.93
Cafe Beverages,2021-02-18 17:00:00,6280.23
Cafe Beverages,2021-02-18 18:00:00,8713.25
Cafe Beverages,2021-02-18 19:00:00,8284.47
Cafe Beverages,2021-02-18 20:00:00,3232.5
Cafe Beverages,2021-02-18 21:00:00,3370.87
Cafe Beverages,2021-02-18 22:00:00,2698.83
Cafe Beverages,2021-02-18 23:00:00,768.23
Cafe Beverages,2021-02-19 0:00:00,117.95
Cafe Beverages,2021-02-19 1:00:00,195.28
Cafe Beverages,2021-02-19 3:00:00,333.54
Cafe Beverages,2021-02-19 6:00:00,357
Cafe Beverages,2021-02-19 7:00:00,798.11
Cafe Beverages,2021-02-19 8:00:00,1675.54
Cafe Beverages,2021-02-19 9:00:00,2695.71
